Well,Sample,T7,singleColony,imaging,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
E10,#269,2,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,10908,0,10908,0,0,0,"10,908.00",0,,,,,,,,,,,,,,,,,,,,,,0,594.41,594.41,,,,,,,,,,,,,,,,,,
F10,#270,,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,14341,0,14341,0,0,0,"14,341.00",0,,,,,,,,,,,,,,,,,,,,,,0,214.36,214.36,,,,,,,,,,,,,,,,,,
F10,#270,,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,14341,0,14341,0,0,0,"14,341.00",0,,,,,,,,,,,,,,,,,,,,,,0,677.83,677.83,,,,,,,,,,,,,,,,,,
G10,#271,1,1,1,shortREF,114.54,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"2,290.78",,,120.45,108.66,15641,1451,14190,0,"1,451.00",0,"14,190.00",0,,,,,,,,451.36,,,,,,,,,,,,,,909.11,218.22,282.31,,,,,117.55,111.53,,,,,,,,,,,,
G10,#271,1,1,1,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,15641,0,15641,0,"1,451.00",0,"14,190.00",0,,,,,,,,,,,,,,,,,,,,,,0,657.8,657.8,,,,,,,,,,,,,,,,,,
H10,#272,1,1,1,allGFP,690.74,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"13,814.74",,,708.94,672.81,13018,5781,7237,"4,420.00","1,501.00","1,361.00","5,736.00",440.25,2.9,,,3.01,2.8,3,,,,,shortREF,0.97,,,1,0.93,49.18,,,50.1,48.26,"3,371.70",704.07,"1,888.70",,,,,699.99,681.56,,,2.96,2.85,,,0.99,0.95,,,49.65,48.71
H10,#272,1,1,1,shortREF,713.72,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"14,274.37",,,732.32,695.4,13018,5921,7097,"4,420.00","1,501.00","1,361.00","5,736.00",440.25,,,,,,,,,,,,,,,,,,,,,,"7,377.05",224.35,"3,477.63",,,,,723.17,704.34,,,,,,,,,,,,
A11,#273,1,1,0,allGFP,15.42,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,308.32,,,17.75,13.09,12905,168,12737,88,102,80,"12,635.00",7.99,2.65,,,3.2,2.1,3,,,,,shortREF,0.88,,,1.07,0.7,46.91,,,52.08,41.74,"3,385.27",688.67,723.78,,,,,16.61,14.23,,,2.93,2.37,,,0.98,0.79,,,49.54,44.27
A11,#273,1,1,0,shortREF,17.45,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,349,,,19.93,14.97,12905,190,12715,88,102,80,"12,635.00",7.99,,,,,,,,"1,093.60",,,,,,,,,,,,,,"7,246.73",210.17,313.77,,,,,18.72,16.18,,,,,,,,,,,,
B11,#274,1,1,1,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,10139,0,10139,0,0,0,"10,139.00",0,,,,,,,,,,,,,,,,,,,,,,0,197.51,197.51,,,,,,,,,,,,,,,,,,
B11,#274,1,1,1,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,10139,0,10139,0,0,0,"10,139.00",0,,,,,,,,,,,,,,,,,,,,,,0,607.77,607.77,,,,,,,,,,,,,,,,,,
C11,#275,3,1,0,allGFP,"1,849.85",OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"36,997.10",,,"1,889.08","1,811.89",13640,10809,2831,"4,366.00",780,"6,443.00","2,051.00",178.05,9.96,,,10.3,9.61,3,,,,,shortREF,3.32,,,3.43,3.2,76.85,,,77.47,76.24,"3,782.53",703.46,"3,143.46",,,,,"1,869.70","1,830.33",,,10.13,9.78,,,3.38,3.26,,,77.16,76.54
C11,#275,3,1,0,shortREF,557.23,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"11,144.63",,,572.7,541.96,13640,5146,8494,"4,366.00",780,"6,443.00","2,051.00",178.05,,,,,,,,,,,,,,,,,,,,,,"7,246.55",240.49,"2,883.68",,,,,565.1,549.42,,,,,,,,,,,,
D11,#276,1,1,1,shortREF,1.34,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,26.82,,,2.18,0.75,12290,14,12276,0,14,0,"12,276.00",0,,,,,,,,278.65,,,,,,,,,,,,,,334.06,206.95,207.09,,,,,1.73,1.01,,,,,,,,,,,,
D11,#276,1,1,1,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,12290,0,12290,0,14,0,"12,276.00",0,,,,,,,,,,,,,,,,,,,,,,0,626.55,626.55,,,,,,,,,,,,,,,,,,
E11,#277,1,1,0,allGFP,93.18,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"1,863.54",,,98.57,87.81,15129,1152,13977,165,241,987,"13,736.00",11.54,8.73,,,9.72,7.75,3,,,,,shortREF,2.91,,,3.24,2.58,74.43,,,76.59,72.28,"3,638.44",681.77,906.9,,,,,95.93,90.43,,,9.24,8.23,,,3.08,2.74,,,75.53,73.34
E11,#277,1,1,0,shortREF,32,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,640.06,,,35.12,28.89,15129,406,14723,165,241,987,"13,736.00",11.54,,,,,,,,,,,,,,,,,,,,,,"7,114.41",216.13,401.25,,,,,33.59,30.42,,,,,,,,,,,,
F11,#278,3,1,0,allGFP,307.56,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"6,151.29",,,317.33,297.88,16792,3863,12929,"2,498.00","3,170.00","1,365.00","9,759.00",153.55,1.9,,,1.98,1.83,3,,,,,shortREF,0.63,,,0.66,0.61,38.83,,,39.81,37.86,"3,489.99",703.92,"1,344.86",,,,,312.54,302.61,,,1.94,1.86,,,0.65,0.62,,,39.33,38.33
F11,#278,3,1,0,shortREF,484.47,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"9,689.36",,,497.24,471.83,16792,5668,11124,"2,498.00","3,170.00","1,365.00","9,759.00",153.55,,,,,,,,,,,,,,,,,,,,,,"7,523.95",221.79,"2,686.57",,,,,490.97,478.01,,,,,,,,,,,,
G11,#279,2,1,0,allGFP,206.85,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"4,137.02",,,214.86,198.9,16045,2587,13458,"2,067.00","4,589.00",520,"8,869.00",139.82,0.98,,,1.03,0.94,3,,"1,283.53",,,shortREF,0.33,,,0.34,0.31,24.71,,,25.55,23.86,"3,404.22",705.62,"1,140.72",,,,,210.93,202.79,,,1.01,0.96,,,0.34,0.32,,,25.14,24.27
G11,#279,2,1,0,shortREF,630.42,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"12,608.44",,,645.85,615.19,16045,6656,9389,"2,067.00","4,589.00",520,"8,869.00",139.82,,,,,,,,,,,,,,,,,,,,,,"7,512.45",220.48,"3,245.43",,,,,638.27,622.63,,,,,,,,,,,,
H11,#280,1,1,1,allGFP,10.89,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,217.71,,,12.69,9.08,15201,140,15061,89,141,51,"14,920.00",6.87,1.82,,,2.2,1.44,3,,,,,shortREF,0.61,,,0.73,0.48,37.77,,,42.71,32.83,"3,332.43",678.95,703.39,,,,,11.81,9.97,,,2.02,1.63,,,0.67,0.54,,,40.29,35.25
H11,#280,1,1,1,shortREF,17.94,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,358.73,,,20.26,15.62,15201,230,14971,89,141,51,"14,920.00",6.87,,,,,,,,,,,,,,,,,,,,,,"7,238.73",214.12,320.4,,,,,19.12,16.75,,,,,,,,,,,,
A12,HK-wt_bio3_c,ctrl,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,4134,330,3804,0,330,0,"3,804.00",0,,,,,,,,"1,835.90",,,,,,,,,,,,,,"7,510.07",216.43,798.65,,,,,,,,,,,,,,,,,,
A12,HK-wt_bio3_c,ctrl,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,4134,0,4134,0,330,0,"3,804.00",0,,,,,,,,,,,,,,,,,,,,,,0,693.78,693.78,,,,,,,,,,,,,,,,,,
H12,NTC,ctrl,1,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,17930,0,17930,0,0,0,"17,930.00",0,,,,,,,,,,,,,,,,,,,,,,0,228.7,228.7,,,,,,,,,,,,,,,,,,
H12,NTC,ctrl,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,17930,0,17930,0,0,0,"17,930.00",0,,,,,,,,,,,,,,,,,,,,,,0,739.64,739.64,,,,,,,,,,,,,,,,,,
G12,Nup62#199_bio3_c,ctrl,1,0,allGFP,32.51,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,650.11,,,35.63,29.39,15302,417,14885,14,468,403,"14,417.00",0.07,2.59,,,2.93,2.25,3,,,,,shortREF,0.86,,,0.98,0.75,46.33,,,49.59,43.07,"4,435.67",738.31,839.07,,,,,34.1,30.91,,,2.76,2.42,,,0.92,0.81,,,47.99,44.67
G12,Nup62#199_bio3_c,ctrl,1,0,shortREF,37.65,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,753.08,,,41.02,34.3,15302,482,14820,14,468,403,"14,417.00",0.07,,,,,,,,"1,543.58",,,,,,,,,,,,,,"8,160.91",232.5,482.24,,,,,39.37,35.94,,,,,,,,,,,,
F12,Nup93#214_bio3_c,ctrl,1,0,allGFP,17.59,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,351.81,,,19.66,15.52,18665,277,18388,118,273,159,"18,115.00",7.31,2.12,,,2.44,1.79,3,,,,,shortREF,0.71,,,0.81,0.6,41.39,,,45.13,37.66,"4,163.20",747.45,798.14,,,,,18.65,16.53,,,2.29,1.95,,,0.76,0.65,,,43.3,39.49
F12,Nup93#214_bio3_c,ctrl,1,0,shortREF,24.91,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,498.14,,,27.38,22.44,18665,391,18274,118,273,159,"18,115.00",7.31,,,,,,,,,,,,,,,,,,,,,,"8,224.79",234.33,401.72,,,,,26.17,23.65,,,,,,,,,,,,
B12,Nup93#38_bio3_c,ctrl,1,0,allGFP,50.56,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"1,011.25",,,54.62,46.52,14239,599,13640,273,346,326,"13,294.00",22.06,2.9,,,3.23,2.58,3,,,,,shortREF,0.97,,,1.08,0.86,49.16,,,51.97,46.35,"3,964.65",718.31,854.87,,,,,52.63,48.5,,,3.07,2.73,,,1.02,0.91,,,50.59,47.73
B12,Nup93#38_bio3_c,ctrl,1,0,shortREF,52.29,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,045.77",,,56.42,48.18,14239,619,13620,273,346,326,"13,294.00",22.06,,,,,,,,,,,,,,,,,,,,,,"7,960.71",223.87,560.2,,,,,54.39,50.19,,,,,,,,,,,,
C12,Nup93#70_bio3_c,ctrl,1,0,allGFP,38.98,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,779.61,,,42.33,35.64,16017,522,15495,178,247,344,"15,248.00",12.73,3.7,,,4.17,3.22,3,,,,,shortREF,1.23,,,1.39,1.07,55.2,,,58.37,52.03,"4,134.59",722.88,834.07,,,,,40.69,37.28,,,3.94,3.45,,,1.31,1.15,,,56.81,53.58
C12,Nup93#70_bio3_c,ctrl,1,0,shortREF,31.64,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,632.77,,,34.65,28.63,16017,425,15592,178,247,344,"15,248.00",12.73,,,,,,,,,,,,,,,,,,,,,,"7,987.34",226.29,432.22,,,,,33.17,30.1,,,,,,,,,,,,
D12,Nup93#79_bio3_c,ctrl,1,0,allGFP,28.14,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,562.84,,,31.07,25.22,15019,355,14664,147,246,208,"14,418.00",11.29,2.71,,,3.09,2.32,3,,,,,shortREF,0.9,,,1.03,0.77,47.43,,,51.01,43.85,"4,078.25",725.82,805.06,,,,,29.64,26.65,,,2.9,2.51,,,0.97,0.84,,,49.25,45.6
D12,Nup93#79_bio3_c,ctrl,1,0,shortREF,31.19,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,623.89,,,34.28,28.11,15019,393,14626,147,246,208,"14,418.00",11.29,,,,,,,,,,,,,,,,,,,,,,"8,028.52",229.35,433.43,,,,,32.77,29.62,,,,,,,,,,,,
E12,Nup93#92_bio3_c,ctrl,1,0,allGFP,83.47,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"1,669.47",,,88.21,78.75,17476,1197,16279,391,571,806,"15,708.00",24.6,3.76,,,4.08,3.44,3,,,,,shortREF,1.25,,,1.36,1.15,55.62,,,57.71,53.52,"4,138.16",728.76,962.28,,,,,85.89,81.06,,,3.92,3.6,,,1.31,1.2,,,56.69,54.55
E12,Nup93#92_bio3_c,ctrl,1,0,shortREF,66.61,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,332.24",,,70.83,62.41,17476,962,16514,391,571,806,"15,708.00",24.6,,,,,,,,"1,136.18",,,,,,,,,,,,,,"8,047.85",228.33,658.77,,,,,68.76,64.47,,,,,,,,,,,,
