Well,Sample,T7,singleColony,imaging,Target,Conc(copies/µL),Status,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Linkage,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68
H10,#368,,1,0,allGFP,5.1,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,102.1,,,6.42,3.98,15705,68,15637,13,40,55,"15,597.00",0.96,3.85,,,5.24,2.46,3,,,,,shortREF,1.28,,,1.75,0.82,56.21,,,65.1,47.32,"3,748.98",686.97,700.23,,,,,5.75,4.51,,,4.56,3.15,,,1.52,1.05,,,60.71,51.71
A11,#369,,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,12383,0,12383,0,0,10,"12,373.00",0,,,,,,,,,,,,,,,,,,,,,,0,195.38,195.38,,,,,,,,,,,,,,,,,,
A11,#369,,,0,allGFP,0.95,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,19.01,,,1.67,0.47,12383,10,12373,0,0,10,"12,373.00",0,,,,,,,,846.43,,,,,,,,,,,,,,"1,206.79",679.09,679.52,,,,,1.28,0.68,,,,,,,,,,,,
B11,#370,1,1,1,shortREF,231.26,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"4,625.19",,,239.66,222.91,16469,2939,13530,"1,591.00","1,348.00","1,500.00","12,030.00",106.31,,,,,,,,"1,192.52",,,,,,,,,,,,,,"7,207.32",203.42,"1,453.31",,,,,235.54,226.99,,,,,,,,,,,,
B11,#370,1,1,1,allGFP,244.55,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"4,891.02",,,253.22,235.95,16469,3091,13378,"1,591.00","1,348.00","1,500.00","12,030.00",106.31,3.17,,,3.33,3.01,3,,,,,shortREF,1.06,,,1.11,1,51.4,,,52.66,50.13,"3,658.85",691.59,"1,248.50",,,,,248.97,240.15,,,3.25,3.09,,,1.08,1.03,,,52.04,50.75
C11,#371,,,0,shortREF,0.18,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,3.56,,,0.57,0.03,13204,2,13202,0,2,13,"13,189.00",0,,,,,,,,511.2,,,,,,,,,,,,,,"3,990.29",204.28,204.85,,,,,0.34,0.08,,,,,,,,,,,,
C11,#371,,,0,allGFP,1.16,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,23.18,,,1.91,0.63,13204,13,13191,0,2,13,"13,189.00",0,19.51,,,51.17,0,3,,838.04,,,shortREF,6.5,,,17.06,0,86.67,,,105.42,67.92,"1,130.72",690.14,690.57,,,,,1.51,0.87,,,35.01,4.01,,,11.67,1.34,,,95.85,77.49
D11,#372,1,1,1,shortREF,338.87,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"6,777.45",,,349.86,327.99,14840,3714,11126,"2,268.00","1,446.00","1,835.00","9,291.00",168.7,,,,,,,,"1,394.18",,,,,,,,,,,,,,"7,043.93",201.95,"1,914.29",,,,,344.47,333.31,,,,,,,,,,,,
D11,#372,1,1,1,allGFP,380.74,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"7,614.84",,,392.5,369.1,14840,4103,10737,"2,268.00","1,446.00","1,835.00","9,291.00",168.7,3.37,,,3.52,3.22,3,,,,,shortREF,1.12,,,1.17,1.07,52.91,,,54.02,51.8,"3,545.44",681.82,"1,473.56",,,,,386.73,374.79,,,3.45,3.29,,,1.15,1.1,,,53.48,52.34
E11,#373,2,1,0,shortREF,296.35,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"5,927.01",,,306.1,286.68,16167,3600,12567,471,"3,129.00",728,"11,839.00",20.45,,,,,,,,,,,,,,,,,,,,,,"7,051.98",199.15,"1,725.11",,,,,301.31,291.41,,,,,,,,,,,,
E11,#373,2,1,0,allGFP,90.66,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"1,813.12",,,95.8,85.53,16167,1199,14968,471,"3,129.00",728,"11,839.00",20.45,0.92,,,0.98,0.86,3,,,,,shortREF,0.31,,,0.33,0.29,23.42,,,24.6,22.25,"3,630.45",678.04,897,,,,,93.28,88.04,,,0.95,0.89,,,0.32,0.3,,,24.02,22.83
F11,#374,3,1,0,shortREF,264.25,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"5,284.99",,,273.02,255.55,17547,3530,14017,626,"2,904.00",631,"13,386.00",33.26,,,,,,,,,,,,,,,,,,,,,,"7,213.30",204.97,"1,614.86",,,,,268.71,259.8,,,,,,,,,,,,
F11,#374,3,1,0,allGFP,87.45,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"1,748.98",,,92.29,82.62,17547,1257,16290,626,"2,904.00",631,"13,386.00",33.26,0.99,,,1.06,0.93,3,,,,,shortREF,0.33,,,0.35,0.31,24.86,,,26.07,23.66,"3,577.49",698.23,904.49,,,,,89.92,84.98,,,1.03,0.96,,,0.34,0.32,,,25.48,24.25
G11,#375,,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,17297,0,17297,0,0,0,"17,297.00",0,,,,,,,,,,,,,,,,,,,,,,0,205.41,205.41,,,,,,,,,,,,,,,,,,
G11,#375,,,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,17297,0,17297,0,0,0,"17,297.00",0,,,,,,,,,,,,,,,,,,,,,,0,698.45,698.45,,,,,,,,,,,,,,,,,,
H11,#376,1,1,0,shortREF,96.43,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,928.59",,,101.84,91.04,15579,1226,14353,520,706,"1,633.00","12,720.00",32.88,,,,,,,,"1,212.53",,,,,,,,,,,,,,"7,265.48",209.07,764.38,,,,,99.19,93.68,,,,,,,,,,,,
H11,#376,1,1,0,allGFP,174.98,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"3,499.55",,,182.4,167.6,15579,2153,13426,520,706,"1,633.00","12,720.00",32.88,5.44,,,5.83,5.06,3,,,,,shortREF,1.81,,,1.94,1.69,64.47,,,66.08,62.86,"3,882.30",704.96,"1,144.07",,,,,178.76,171.21,,,5.64,5.25,,,1.88,1.75,,,65.29,63.65
A12,#377,,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,14718,0,14718,0,0,11,"14,707.00",0,,,,,,,,,,,,,,,,,,,,,,0,194.23,194.23,,,,,,,,,,,,,,,,,,
A12,#377,,,0,allGFP,0.88,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,17.59,,,1.51,0.45,14718,11,14707,0,0,11,"14,707.00",0,,,,,,,,840.98,,,,,,,,,,,,,,"1,780.37",678.01,678.83,,,,,1.17,0.64,,,,,,,,,,,,
B12,#378,1,1,1,shortREF,614.23,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"12,284.64",,,630.51,598.18,13948,5673,8275,"2,984.00","2,689.00","2,491.00","5,784.00",165.07,,,,,,,,"1,293.71",,,,,,,,,,,,,,"7,122.19",203.36,"3,017.42",,,,,622.51,606.01,,,,,,,,,,,,
B12,#378,1,1,1,allGFP,586.41,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"11,728.27",,,602.21,570.82,13948,5475,8473,"2,984.00","2,689.00","2,491.00","5,784.00",165.07,2.86,,,2.97,2.76,3,,,,,shortREF,0.95,,,0.99,0.92,48.84,,,49.78,47.9,"3,648.03",683.64,"1,847.25",,,,,594.45,578.43,,,2.92,2.81,,,0.97,0.94,,,49.32,48.36
C12,#379,1,1,1,shortREF,190.58,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"3,811.60",,,199.1,182.12,12972,1940,11032,790,"1,150.00","1,440.00","9,592.00",57.37,,,,,,,,,,,,,,,,,,,,,,"7,080.85",202.36,"1,231.06",,,,,194.92,186.26,,,,,,,,,,,,
C12,#379,1,1,1,allGFP,221.92,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"4,438.40",,,231.18,212.73,12972,2230,10742,790,"1,150.00","1,440.00","9,592.00",57.37,3.49,,,3.71,3.28,3,,"1,321.73",,,shortREF,1.16,,,1.24,1.09,53.8,,,55.31,52.28,"3,775.55",676.43,"1,209.20",,,,,226.64,217.22,,,3.6,3.38,,,1.2,1.13,,,54.57,53.03
D12,#380,1,1,1,shortREF,297.21,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"5,944.13",,,307.4,287.1,14827,3310,11517,"1,799.00","1,511.00","1,920.00","9,597.00",125.19,,,,,,,,,,,,,,,,,,,,,,"7,062.13",200.64,"1,732.41",,,,,302.4,292.04,,,,,,,,,,,,
D12,#380,1,1,1,allGFP,339.75,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"6,794.92",,,350.75,328.84,14827,3719,11108,"1,799.00","1,511.00","1,920.00","9,597.00",125.19,3.43,,,3.59,3.27,3,,,,,shortREF,1.14,,,1.2,1.09,53.34,,,54.51,52.17,"3,659.57",679.29,"1,426.82",,,,,345.35,334.17,,,3.51,3.35,,,1.17,1.12,,,53.94,52.74
E12,#381,,1,0,shortREF,1.46,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,29.23,,,2.2,0.91,16108,20,16088,0,20,16,"16,072.00",0,,,,,,,,"1,160.30",,,,,,,,,,,,,,"6,970.77",197.58,205.99,,,,,1.81,1.16,,,,,,,,,,,,
E12,#381,,1,0,allGFP,1.17,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,23.38,,,1.84,0.68,16108,16,16092,0,20,16,"16,072.00",0,2.4,,,4,0.8,3,,,,,shortREF,0.8,,,1.33,0.27,44.44,,,60.86,28.02,"3,722.69",672.17,675.2,,,,,1.49,0.9,,,3.21,1.59,,,1.07,0.53,,,52.73,36.15
F12,#382,3,1,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,13461,0,13461,0,0,0,"13,461.00",0,,,,,,,,,,,,,,,,,,,,,,0,190.97,190.97,,,,,,,,,,,,,,,,,,
F12,#382,3,1,0,allGFP,No Call,CHECK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,,,,,,13461,0,13461,0,0,0,"13,461.00",0,,,,,,,,,,,,,,,,,,,,,,0,625.51,625.51,,,,,,,,,,,,,,,,,,
G12,#383,,,0,shortREF,0.29,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,5.88,,,0.69,0.09,16011,4,16007,0,4,2,"16,005.00",0,,,,,,,,,,,,,,,,,,,,,,"7,149.87",201.6,203.33,,,,,0.47,0.17,,,,,,,,,,,,
G12,#383,,,0,allGFP,0.15,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,2.94,,,0.47,0.02,16011,2,16009,0,4,2,"16,005.00",0,1.5,,,4.26,0,3,,,,,shortREF,0.5,,,1.42,0,33.33,,,74.22,0,"3,986.83",687.13,687.54,,,,,0.28,0.06,,,2.85,0.15,,,0.95,0.05,,,53.4,13.26
H12,#384,2,1,0,shortREF,341.07,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"6,821.35",,,351,331.22,18294,4604,13690,"1,584.00","3,020.00","1,412.00","12,278.00",82.35,,,,,,,,"1,309.49",,,,,,,,,,,,,,"7,105.30",201.64,"1,939.07",,,,,346.12,336.03,,,,,,,,,,,,
H12,#384,2,1,0,allGFP,210.41,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"4,208.26",,,217.98,202.89,18294,2996,15298,"1,584.00","3,020.00","1,412.00","12,278.00",82.35,1.85,,,1.94,1.77,3,,,,,shortREF,0.62,,,0.65,0.59,38.15,,,39.24,37.07,"3,650.05",691.05,"1,175.65",,,,,214.27,206.57,,,1.89,1.81,,,0.63,0.6,,,38.71,37.6
A08,HK-wt_bio3_b,ctrl,,0,shortREF,90.35,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,806.95",,,96.48,84.25,11350,839,10511,61,778,35,"10,476.00",6.07,,,,,,,,"1,379.60",,,,,,,,,,,,,,"7,606.76",206.63,753.65,,,,,93.47,87.23,,,,,,,,,,,,
A08,HK-wt_bio3_b,ctrl,,0,allGFP,9.99,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,199.86,,,12.14,8.12,11350,96,11254,61,778,35,"10,476.00",6.07,0.33,,,0.4,0.26,3,,971.09,,,shortREF,0.11,,,0.13,0.09,9.96,,,11.86,8.05,"2,236.47",724.91,737.69,,,,,11.05,9.01,,,0.37,0.3,,,0.12,0.1,,,10.93,8.99
H08,NTC,ctrl,,0,shortREF,No Call,CHECK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,,,,,,16413,0,16413,0,0,22,"16,391.00",0,,,,,,,,,,,,,,,,,,,,,,0,219.54,219.54,,,,,,,,,,,,,,,,,,
H08,NTC,ctrl,,0,allGFP,1.58,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,31.56,,,2.34,1.01,16413,22,16391,0,0,22,"16,391.00",0,,,,,,,,893.07,,,,,,,,,,,,,,"1,403.68",761.48,762.34,,,,,1.94,1.27,,,,,,,,,,,,
G08,Nup62#199_bio3_b,ctrl,,0,shortREF,33.79,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,675.73,,,37.13,30.45,13882,393,13489,13,380,334,"13,155.00",0.28,,,,,,,,,,,,,,,,,,,,,,"7,777.01",220.46,434.38,,,,,35.49,32.08,,,,,,,,,,,,
G08,Nup62#199_bio3_b,ctrl,,0,allGFP,29.78,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,595.63,,,32.92,26.65,13882,347,13535,13,380,334,"13,155.00",0.28,2.64,,,3.03,2.26,3,,,,,shortREF,0.88,,,1.01,0.75,46.85,,,50.45,43.25,"4,351.31",750.97,840.97,,,,,31.38,28.18,,,2.84,2.45,,,0.95,0.82,,,48.68,45.02
F08,Nup93#214_bio3_b,ctrl,,0,shortREF,20.9,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,417.91,,,23.41,18.38,15053,265,14788,51,214,120,"14,668.00",3.86,,,,,,,,,,,,,,,,,,,,,,"7,723.30",220.62,352.7,,,,,22.18,19.61,,,,,,,,,,,,
F08,Nup93#214_bio3_b,ctrl,,0,allGFP,13.44,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,268.82,,,15.46,11.43,15053,171,14882,51,214,120,"14,668.00",3.86,1.93,,,2.3,1.56,3,,,,,shortREF,0.64,,,0.77,0.52,39.14,,,43.72,34.56,"4,053.79",746.43,784,,,,,14.47,12.41,,,2.12,1.74,,,0.71,0.58,,,41.48,36.81
B08,Nup93#38_bio3_b,ctrl,,0,shortREF,53.76,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,075.26",,,58.18,49.36,12805,572,12233,223,349,290,"11,943.00",19.88,,,,,,,,"1,266.90",,,,,,,,,,,,,,"7,572.60",211.32,540.15,,,,,56.01,51.52,,,,,,,,,,,,
B08,Nup93#38_bio3_b,ctrl,,0,allGFP,48.1,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,962.05,,,52.27,43.95,12805,513,12292,223,349,290,"11,943.00",19.88,2.68,,,3,2.36,3,,"1,327.18",,,shortREF,0.89,,,1,0.79,47.22,,,50.19,44.25,"3,825.34",724.91,849.12,,,,,50.23,45.98,,,2.85,2.52,,,0.95,0.84,,,48.74,45.71
C08,Nup93#70_bio3_b,ctrl,,0,shortREF,76.26,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,525.11",,,81.01,71.52,15790,991,14799,467,524,564,"14,235.00",33.73,,,,,,,,,,,,,,,,,,,,,,"7,658.33",215.79,682.89,,,,,78.68,73.84,,,,,,,,,,,,
C08,Nup93#70_bio3_b,ctrl,,0,allGFP,79.44,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"1,588.79",,,84.3,74.6,15790,1031,14759,467,524,564,"14,235.00",33.73,3.13,,,3.4,2.85,3,,,,,shortREF,1.04,,,1.13,0.95,51.02,,,53.2,48.84,"3,958.91",736.63,947.03,,,,,81.92,76.97,,,3.26,2.99,,,1.09,1,,,52.13,49.91
D08,Nup93#79_bio3_b,ctrl,,0,shortREF,41.99,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,839.87,,,45.73,38.27,13917,488,13429,227,261,260,"13,169.00",18.9,,,,,,,,"1,325.01",,,,,,,,,,,,,,"7,617.74",216.59,476.12,,,,,43.9,40.09,,,,,,,,,,,,
D08,Nup93#79_bio3_b,ctrl,,0,allGFP,41.91,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,838.12,,,45.63,38.19,13917,487,13430,227,261,260,"13,169.00",18.9,2.99,,,3.37,2.62,3,,,,,shortREF,1,,,1.12,0.87,49.95,,,53.09,46.81,"3,937.02",735.22,847.26,,,,,43.81,40.01,,,3.19,2.8,,,1.06,0.93,,,51.55,48.35
E08,Nup93#92_bio3_b,ctrl,,0,shortREF,68.18,OK,CNV,Unknown,Reference,ddPCR Supermix for Probes (no dUTP),FAM,"1,363.52",,,72.72,63.65,15399,867,14532,342,525,736,"13,796.00",24.24,,,,,,,,"1,338.87",,,,,,,,,,,,,,"7,696.08",218.6,639.6,,,,,70.49,65.86,,,,,,,,,,,,
E08,Nup93#92_bio3_b,ctrl,,0,allGFP,85.38,OK,CNV,Unknown,Unknown,ddPCR Supermix for Probes (no dUTP),HEX,"1,707.66",,,90.49,80.3,15399,1078,14321,342,525,736,"13,796.00",24.24,3.76,,,4.09,3.42,3,,,,,shortREF,1.25,,,1.36,1.14,55.6,,,57.81,53.4,"4,071.60",742.64,975.68,,,,,87.99,82.78,,,3.93,3.59,,,1.31,1.2,,,56.73,54.48
